Column1,Season,Episode,Sentence,Name,Allegiance ,N_serie,N_Season,Emision Date
9798,Season 3,the bear and the maiden fair,Winterfell has towers three times that size,Jon Snow,House Stark,27,7,12/5/2013
9799,Season 3,the bear and the maiden fair,Im Jon Snow and Im from Winterfell My daddy was a fancy lord and I lived in a tower that touched the clouds,Ygritte,Free Folk,27,7,12/5/2013
9800,Season 3,the bear and the maiden fair,"If youre impressed by a windmill, youd be swooning if you saw the Great Keep at Winterfell",Jon Snow,House Stark,27,7,12/5/2013
9801,Season 3,the bear and the maiden fair,Whats swooning?,Ygritte,Free Folk,27,7,12/5/2013
9802,Season 3,the bear and the maiden fair,Fainting,Jon Snow,House Stark,27,7,12/5/2013
9803,Season 3,the bear and the maiden fair,Whats fainting?,Ygritte,Free Folk,27,7,12/5/2013
9804,Season 3,the bear and the maiden fair,When a girl sees blood and collapses,Jon Snow,House Stark,27,7,12/5/2013
9805,Season 3,the bear and the maiden fair,Why would a girl see blood and collapse?,Ygritte,Free Folk,27,7,12/5/2013
9806,Season 3,the bear and the maiden fair,Well not all girls are like you,Jon Snow,House Stark,27,7,12/5/2013
9807,Season 3,the bear and the maiden fair,"Well, girls see more blood than boys Or do you like girls who swoon, Jon Snow? Oh, a spider! Save me, Jon Snow",Ygritte,Free Folk,27,7,12/5/2013
9808,Season 3,the bear and the maiden fair,My dress is made of the purest silk from Tralalalaleeday,Ygritte,Free Folk,27,7,12/5/2013
9809,Season 3,the bear and the maiden fair,Id like to see you in a silk dress,Jon Snow,House Stark,27,7,12/5/2013
9810,Season 3,the bear and the maiden fair,Would you?,Ygritte,Free Folk,27,7,12/5/2013
9811,Season 3,the bear and the maiden fair,So I could tear it off you,Jon Snow,House Stark,27,7,12/5/2013
9812,Season 3,the bear and the maiden fair,"Well, you rip my pretty silk dress, Ill blacken your eye",Ygritte,Free Folk,27,7,12/5/2013
9813,Season 3,the bear and the maiden fair,Maybe one day Ill take you to Winterfell,Jon Snow,House Stark,27,7,12/5/2013
9814,Season 3,the bear and the maiden fair,Or maybe one day Ill take you there After weve taken our land back,Ygritte,Free Folk,27,7,12/5/2013
9815,Season 3,the bear and the maiden fair,"Ygritte You wont win I know your people are brave, no one denies that",Jon Snow,House Stark,27,7,12/5/2013
9816,Season 3,the bear and the maiden fair,You know nothing-,Ygritte,Free Folk,27,7,12/5/2013
9817,Season 3,the bear and the maiden fair,"Six times in the last thousand years, a King has attacked the kingdoms Six times they failed",Jon Snow,House Stark,27,7,12/5/2013
9818,Season 3,the bear and the maiden fair,And how do you know that?,Ygritte,Free Folk,27,7,12/5/2013
9819,Season 3,the bear and the maiden fair,"Every boy in the North knows it We grow up learning it Where the battles were fought, the names of the heroes, who died where Six times youve invaded and six times youve failed The seventh will be the same",Jon Snow,House Stark,27,7,12/5/2013
9820,Season 3,the bear and the maiden fair,Mance is different,Ygritte,Free Folk,27,7,12/5/2013
9821,Season 3,the bear and the maiden fair,You dont have the discipline You dont have the training Your army is no army You dont know how to fight together,Jon Snow,House Stark,27,7,12/5/2013
9822,Season 3,the bear and the maiden fair,You dont know that,Ygritte,Free Folk,27,7,12/5/2013
9823,Season 3,the bear and the maiden fair,"I do I know it If you attack the Wall, youll die All of you",Jon Snow,House Stark,27,7,12/5/2013
9824,Season 3,the bear and the maiden fair,All of us,Ygritte,Free Folk,27,7,12/5/2013
9825,Season 3,the bear and the maiden fair,"Youre mine as Im yours And if we die, we die But first well live",Ygritte,Free Folk,27,7,12/5/2013
9826,Season 3,the bear and the maiden fair,"Yes, first well live",Jon Snow,House Stark,27,7,12/5/2013
9827,Season 3,the bear and the maiden fair,Whats he going on about? And how come he always gets to sit and chat while we do all the work?,Osha,Free Folk,27,7,12/5/2013
9828,Season 3,the bear and the maiden fair,Hodor,Hodor,House Stark,27,7,12/5/2013
9829,Season 3,the bear and the maiden fair,Thats where we are,Jojen Reed,House Stark,27,7,12/5/2013
9830,Season 3,the bear and the maiden fair,What are you telling him?,Osha,Free Folk,27,7,12/5/2013
9831,Season 3,the bear and the maiden fair,"Its all right, Osha",Bran Stark,House Stark,27,7,12/5/2013
9832,Season 3,the bear and the maiden fair,Its not all right You think I cant hear you every day? Filling his head with black magic Talking about visions and three-eyed ravens and worse,Osha,Free Folk,27,7,12/5/2013
9833,Season 3,the bear and the maiden fair,Leave him alone,Meera Reed,House Stark,27,7,12/5/2013
9834,Season 3,the bear and the maiden fair,He can speak for himself,Osha,Free Folk,27,7,12/5/2013
9835,Season 3,the bear and the maiden fair,I dont fill his head with anything,Jojen Reed,House Stark,27,7,12/5/2013
9836,Season 3,the bear and the maiden fair,So what do you talk about?,Osha,Free Folk,27,7,12/5/2013
9837,Season 3,the bear and the maiden fair,Whats happening to him and what that means,Jojen Reed,House Stark,27,7,12/5/2013
9838,Season 3,the bear and the maiden fair,"Go on, then Tell us what it means",Osha,Free Folk,27,7,12/5/2013
9839,Season 3,the bear and the maiden fair,Its not like that I wish I could tell him all the answers It would be much easier,Jojen Reed,House Stark,27,7,12/5/2013
9840,Season 3,the bear and the maiden fair,I dont want you talking to him anymore Until we get to your brother at Castle Black,Osha,Free Folk,27,7,12/5/2013
9841,Season 3,the bear and the maiden fair,Were not going to Castle Black,Jojen Reed,House Stark,27,7,12/5/2013
9842,Season 3,the bear and the maiden fair,What did you say?,Osha,Free Folk,27,7,12/5/2013
9843,Season 3,the bear and the maiden fair,I told you already Jon Snow isnt there Bran needs to find the raven beyond the Wall,Jojen Reed,House Stark,27,7,12/5/2013
9844,Season 3,the bear and the maiden fair,"Oh, no Im not going back there Your brother is at Castle Black Thats where were going Look at me",Osha,Free Folk,27,7,12/5/2013
9845,Season 3,the bear and the maiden fair,The ravens been coming to me ever since I fell from that tower He wants me to find him I dont have my legs anymore This is what I have now,Bran Stark,House Stark,27,7,12/5/2013
9846,Season 3,the bear and the maiden fair,You have a family You need to go back to Castle Black so you can get back to them where you belong,Osha,Free Folk,27,7,12/5/2013
9847,Season 3,the bear and the maiden fair,What if I belong in the North? What if I fell from that tower for a reason?,Bran Stark,House Stark,27,7,12/5/2013
9848,Season 3,the bear and the maiden fair,"Is that what hes telling you? That its all for a reason? All these bad things happened because the gods got big plans for you? I wish it were true, little lord But the gods wouldnt spare a ravens cold shit for you or me or anyone",Osha,Free Folk,27,7,12/5/2013
9849,Season 3,the bear and the maiden fair,You dont understand You dont know,Bran Stark,House Stark,27,7,12/5/2013
9850,Season 3,the bear and the maiden fair,"You dont know None of you know None of you have been up there I had a man once A good man Bruni, his name was I was his and he was mine But one night Bruni disappears People said he left me, but I knew him Hed never leave me Not for long",Osha,Free Folk,27,7,12/5/2013
9851,Season 3,the bear and the maiden fair,"I knew hed come back And he did He came in through the back of the hut Only it wasnt Bruni Not really His skin was pale like a dead mans His eyes bluer than clear sky He came at me, grabbed me by the neck and squeezed so hard I could feel the life slipping out of me I dont know how I got the knife When I did, I stuck it deep into his heart And he hardly seemed to notice I had to burn our hut down with him inside I didnt ask the gods what it meant I didnt need to I already knew It meant the North was no place for men to be Not anymore I promised your maester Id get you to Castle Black and no further",Osha,Free Folk,27,7,12/5/2013
9852,Season 3,the bear and the maiden fair,"How is the pain, my lord?",Maester Qyburn,House Lannister,27,7,12/5/2013
9853,Season 3,the bear and the maiden fair,Whats the purpose of an arm with no hand?,Jaime Lannister,House Lannister,27,7,12/5/2013
9854,Season 3,the bear and the maiden fair,"Well, weve stymied the corruption",Maester Qyburn,House Lannister,27,7,12/5/2013
9855,Season 3,the bear and the maiden fair,"Yes, weve stymied the corruption Youre a learned man",Jaime Lannister,House Lannister,27,7,12/5/2013
9856,Season 3,the bear and the maiden fair,All the good its done me,Maester Qyburn,House Lannister,27,7,12/5/2013
9857,Season 3,the bear and the maiden fair,You did well sewing up this mess Youre far better at this sort of work than Grand Maester Pycelle,Jaime Lannister,House Lannister,27,7,12/5/2013
9858,Season 3,the bear and the maiden fair,"Faint praise, my lord",Maester Qyburn,House Lannister,27,7,12/5/2013
9859,Season 3,the bear and the maiden fair,So why did the Citadel take your chain? Did you fondle one boy too many?,Jaime Lannister,House Lannister,27,7,12/5/2013
9860,Season 3,the bear and the maiden fair,"No, my lord Thats not my weakness",Maester Qyburn,House Lannister,27,7,12/5/2013
9861,Season 3,the bear and the maiden fair,What is?,Jaime Lannister,House Lannister,27,7,12/5/2013
9862,Season 3,the bear and the maiden fair,Curiosity The only way to treat disease is to understand disease And the only way to understand it is to study the afflicted,Maester Qyburn,House Lannister,27,7,12/5/2013
9863,Season 3,the bear and the maiden fair,You performed experiments on living men,Jaime Lannister,House Lannister,27,7,12/5/2013
9864,Season 3,the bear and the maiden fair,On dying men,Maester Qyburn,House Lannister,27,7,12/5/2013
9865,Season 3,the bear and the maiden fair,With their permission?,Jaime Lannister,House Lannister,27,7,12/5/2013
9866,Season 3,the bear and the maiden fair,My studies have given me insight that has saved many lives,Maester Qyburn,House Lannister,27,7,12/5/2013
9867,Season 3,the bear and the maiden fair,"Dying paupers, I assume Men with no families to complain You found them moaning in the poorhouse and had them carted back to your garret and opened up their bellies to see what was inside",Jaime Lannister,House Lannister,27,7,12/5/2013
9868,Season 3,the bear and the maiden fair,"How many men have you killed, my lord?",Maester Qyburn,House Lannister,27,7,12/5/2013
9869,Season 3,the bear and the maiden fair,I dont know,Jaime Lannister,House Lannister,27,7,12/5/2013
9870,Season 3,the bear and the maiden fair,50? 100?,Maester Qyburn,House Lannister,27,7,12/5/2013
9871,Season 3,the bear and the maiden fair,Countless,Maester Qyburn,House Lannister,27,7,12/5/2013
9872,Season 3,the bear and the maiden fair,Countless has a nice ring to it,Jaime Lannister,House Lannister,27,7,12/5/2013
9873,Season 3,the bear and the maiden fair,And how many lives have you saved?,Maester Qyburn,House Lannister,27,7,12/5/2013
9874,Season 3,the bear and the maiden fair,Half a million The population of Kings Landing You were in charge of the ravens at Harrenhal Did you did you get a bird off to Briennes father in Tarth?,Jaime Lannister,House Lannister,27,7,12/5/2013
9875,Season 3,the bear and the maiden fair,A bird flew off and a bird flew back Lord Selwyn Tarth offered 300 gold dragons for his daughters safe return,Maester Qyburn,House Lannister,27,7,12/5/2013
9876,Season 3,the bear and the maiden fair,A fair offer,Jaime Lannister,House Lannister,27,7,12/5/2013
9877,Season 3,the bear and the maiden fair,A fair offer Locke wont take it,Maester Qyburn,House Lannister,27,7,12/5/2013
9878,Season 3,the bear and the maiden fair,Why not?,Jaime Lannister,House Lannister,27,7,12/5/2013
9879,Season 3,the bear and the maiden fair,Hes convinced Lord Tarth owns all the sapphire mines in Westeros,Maester Qyburn,House Lannister,27,7,12/5/2013
9880,Season 3,the bear and the maiden fair,He feels hes being cheated,Maester Qyburn,House Lannister,27,7,12/5/2013
9881,Season 3,the bear and the maiden fair,Theyd be fools to kill her,Jaime Lannister,House Lannister,27,7,12/5/2013
9882,Season 3,the bear and the maiden fair,"These men have been at war a long time Most of them will be dead by winter Shell be their entertainment tonight Beyond tonight, I dont think they care very much",Maester Qyburn,House Lannister,27,7,12/5/2013
9883,Season 3,the bear and the maiden fair,We have to return to Harrenhal,Jaime Lannister,House Lannister,27,7,12/5/2013
9885,Season 3,the bear and the maiden fair,Ive left something behind,Jaime Lannister,House Lannister,27,7,12/5/2013
9887,Season 3,the bear and the maiden fair,And what are those orders?,Jaime Lannister,House Lannister,27,7,12/5/2013
9889,Season 3,the bear and the maiden fair,You think youll get a reward,Jaime Lannister,House Lannister,27,7,12/5/2013
9891,Season 3,the bear and the maiden fair,"You think youre getting a reward Let me explain something to you When my father sees me, the first thing hes going to ask is what happened to my hand And Im going to tell him this man chopped it off",Jaime Lannister,House Lannister,27,7,12/5/2013
9893,Season 3,the bear and the maiden fair,Or I could tell him this man saved my life We return to Harrenhal now,Jaime Lannister,House Lannister,27,7,12/5/2013
9894,Season 3,the bear and the maiden fair,Whoa,Jaime Lannister,House Lannister,27,7,12/5/2013
9896,Season 3,the bear and the maiden fair,Be quiet,Jaime Lannister,House Lannister,27,7,12/5/2013
9900,Season 3,the bear and the maiden fair,A wooden sword?,Jaime Lannister,House Lannister,27,7,12/5/2013
9902,Season 3,the bear and the maiden fair,You gave her a wooden sword,Jaime Lannister,House Lannister,27,7,12/5/2013
9904,Season 3,the bear and the maiden fair,"Ill pay her bloody ransom Gold, sapphires, whatever you want Just get her out of there",Jaime Lannister,House Lannister,27,7,12/5/2013
9907,Season 3,the bear and the maiden fair,Ah,Brienne of Tarth,House Stark,27,7,12/5/2013
9908,Season 3,the bear and the maiden fair,Get behind me,Jaime Lannister,House Lannister,27,7,12/5/2013
9909,Season 3,the bear and the maiden fair,I will not,Brienne of Tarth,House Stark,27,7,12/5/2013
9912,Season 3,the bear and the maiden fair,Pull her up,Jaime Lannister,House Lannister,27,7,12/5/2013
9913,Season 3,the bear and the maiden fair,Hold my legs,Brienne of Tarth,House Stark,27,7,12/5/2013
